id,name,bandwidth,frequency,left_freq,right_freq,"WilkinsonPowerDivider:DB(|S(1,1)|)","WilkinsonPowerDivider:DB(|S(2,2)|)","WilkinsonPowerDivider:DB(|S(3,3)|)","WilkinsonPowerDivider:DB(|S(3,1)|)","WilkinsonPowerDivider:DB(|S(3,2)|)","WilkinsonPowerDivider:DB(|S(2,1)|)"
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-43.98396505882255,-36.588786243154765,-37.012021275009374,-3.0953327365795404,-42.1022779838506,-3.0907835645471113
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.28434092438844,-36.86214945615927,-36.93413550200582,-3.0954914578423978,-40.84367657794631,-3.0923824443519203
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.10480249180299,-36.79546645447371,-36.8874442914199,-3.097083249919446,-41.171211708843,-3.093041022767118
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-37.15046606397247,-36.80560872907471,-36.72906819411894,-3.0999458784441543,-42.59140440663826,-3.0927172456152836
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.63336775206499,-36.79252388034113,-36.722542428958064,-3.1005931777423608,-43.7415577103431,-3.0943389754607464
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.72764319958761,-36.6533603100215,-36.6082392555379,-3.1020288888323826,-44.13161201823463,-3.095385293305016
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-43.563953734177296,-36.788990756166406,-36.59687247750263,-3.0864117360235137,-41.99455051125415,-3.0804852218814665
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-45.73048257950427,-36.545750548260926,-36.37850187454857,-3.0834888496470154,-41.35552038145419,-3.0864947909618095
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-48.370405608457496,-36.610900348326545,-36.43401762200605,-3.084844646584359,-39.26412544356345,-3.0878626660477093
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.32823810604624,-36.361781168242345,-36.502046161448945,-3.0903652532793506,-38.11947876087311,-3.084850427866868
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.31260722601566,-37.22571221494017,-36.7119295380315,-3.0912920807852995,-38.41011934746222,-3.085512083710928
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.499010921917986,-36.33695489686013,-36.49082956747241,-3.0923203014915286,-40.532114044515176,-3.086888605074962
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.21812158229092,-36.49470025875274,-36.492544658877726,-3.093261746301329,-42.011081658971406,-3.087730737454013
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.81676369043053,-36.43053119726619,-36.59036104284712,-3.0947696203667237,-41.310609504367804,-3.0888659111030883
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.48716916009556,-36.4131405821351,-36.54631554786357,-3.097727752392659,-42.300207350480704,-3.088105881102476
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-37.16761065203902,-36.24348596465373,-36.50356042461126,-3.0969263688716016,-43.416125622407534,-3.0914021452502594
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.382538434473766,-36.57498452532397,-36.642716828799614,-3.097781270407756,-44.26068925586115,-3.092227481654832
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.22865304814887,-36.55745257044555,-36.63054459615018,-3.0990637245561143,-44.62171819528392,-3.0932529906588764
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.4461925254803,-37.2999444752469,-36.87506910131062,-3.100306733096738,-41.27275674309624,-3.0943674377709196
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.844746498235146,-36.82194473807483,-36.620120360774365,-3.0974762731032635,-41.341849938144655,-3.100363445034736
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.43878353591715,-37.27691246748772,-36.62672177908536,-3.085018817370741,-41.005776437648066,-3.088414669397963
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-45.57885099342023,-37.00854079453654,-36.541861544630706,-3.0836179588437544,-40.55769086509996,-3.0918636144016025
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-48.641179855452876,-36.97266588737399,-36.60179792567775,-3.08741962936306,-39.86947523398493,-3.0905642442818806
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-52.03256322536323,-36.97079515138617,-36.58542400602646,-3.088431632731692,-39.15512504083552,-3.092040601990358
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-56.750846985028986,-37.27726259944215,-36.596322321814526,-3.0901607231577977,-38.34376476640241,-3.0932335815359417
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-55.09284319372742,-37.297715701810816,-36.508597341468445,-3.088600937860957,-37.64396158825836,-3.0973419476895407
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-50.75790568690508,-37.30343320194128,-36.45436466556811,-3.089810009131027,-36.93459706030079,-3.0987726327297493
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-47.610579976853764,-37.24737111794688,-36.46102447894234,-3.0911643314640367,-36.298144355876595,-3.100143544178173
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-45.13349217363867,-37.24853267901405,-36.433944401329185,-3.092523206572083,-35.631062353317034,-3.101505856825068
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-44.9493824285402,-36.95438173037151,-37.031574802973914,-3.102762850491546,-34.55968796193244,-3.094402948677901
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-43.799108650515315,-36.92734387694984,-37.00630925607697,-3.1041258503419784,-34.0792202915123,-3.0956063689470437
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-31.443211692488227,-37.644685290832655,-36.85271579215274,-3.096099559757069,-35.55649517775583,-3.104088115555621
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-31.643126340612415,-37.62148589160806,-36.86503677734756,-3.0967565060443296,-35.94994008060801,-3.105498909044357
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-31.73027446925758,-37.370817363285,-36.77397912652967,-3.0983189479266846,-36.326171273296595,-3.1059429046445746
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-32.155960415950844,-36.40234035789413,-36.83132528752756,-3.0922835042367547,-36.59522755190642,-3.082868269517033
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-32.336257373009516,-36.408939157671234,-36.840741971926434,-3.093383392322742,-36.98709184617971,-3.0839007465383355
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-32.49165887391173,-36.38507947849894,-36.7960195332542,-3.0944645337897363,-37.39627902578567,-3.0850176073625106
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-32.70328645068409,-36.398082122890834,-36.79044075011377,-3.095580480370193,-37.88483691701385,-3.0860172575489915
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-32.9318711620677,-36.35769152353856,-36.769410035731596,-3.094807156389416,-38.48845395048017,-3.088996212986721
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.11988286481395,-36.301401975637674,-36.76262439722085,-3.095800184300389,-39.055660914394544,-3.0901867520831257
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.31244712212837,-36.28157398864041,-36.73832792474264,-3.096787399252585,-39.643072988260215,-3.0913797417233395
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-64.6858511443713,-36.506971711767136,-36.449693995395165,-3.099712927033806,-36.81011826953161,-3.091414698089594
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-56.48989224146938,-36.57024094414264,-36.73364874045823,-3.100766362014041,-37.34840850915643,-3.0927753788727714
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-50.64239664905031,-36.61940450167693,-36.700282688821545,-3.1020411505928958,-37.90815051912805,-3.093636970727224
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-47.18222987684356,-36.78768511290917,-36.38064295081794,-3.0971313427141736,-38.52092542942893,-3.100481476592409
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-43.300396597043196,-36.77664942286201,-36.21603317850767,-3.0985740723468327,-40.87096963016954,-3.1012466775302947
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-42.40121983834798,-36.84633700603832,-36.20231009651605,-3.099511431372812,-41.6776855593256,-3.1024727854422163
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.417580752649094,-36.947550493909034,-36.244751692431166,-3.0979733369445235,-42.385168658355994,-3.106178177534603
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.64684777389856,-36.500909259926,-35.89936421100528,-3.0828444983670478,-43.608117929610245,-3.091421157301819
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.770957293362684,-36.53428291091542,-35.94915234655809,-3.083903536200772,-43.70548068388687,-3.092722647030013
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.856892261154556,-36.582209099563094,-35.984678181145895,-3.084874363487508,-43.5628236665261,-3.0941097464150453
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.008228465377734,-36.61041933843403,-36.065779842839845,-3.086324904803278,-43.1093390799527,-3.0950595004505677
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.18175424918365,-36.64318209128006,-36.063889209243264,-3.087323651558051,-42.53587308455899,-3.09647956158901
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.465019509825815,-36.6940605638086,-36.10208607560253,-3.088531293710866,-41.82658227347305,-3.097690556351557
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.784801907168415,-36.7323353543243,-36.149034584496164,-3.089934901170237,-41.03249761729945,-3.0987168824056073
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.12792576570633,-36.756758571489215,-36.19849199021036,-3.0910746549132764,-40.23467570656678,-3.1000522183912094
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.51737348951818,-36.781751220047425,-36.23669972218576,-3.092495346533129,-39.45624557949657,-3.101138188653248
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-54.50600013111938,-35.981258141499666,-35.924422172101366,-3.0980283149591017,-36.27366616836039,-3.098915957413359
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-56.431293659334195,-36.091147628184274,-36.0461647222095,-3.0995044682767974,-36.97924929396829,-3.0995890944177202
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-45.5099142266593,-36.51067435454961,-35.83969625645772,-3.0958378845154764,-38.49778159993536,-3.1051085900881144
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-45.03044869208903,-36.567442018678975,-35.866042922684144,-3.097160883810716,-39.32066970411415,-3.105991002967981
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-43.82773596328959,-36.640578551137935,-36.01298979218154,-3.098205945707364,-40.2892794953776,-3.1071221350390408
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.14861043114125,-35.859303469679475,-35.200022938062546,-3.0830962540608944,-43.94810972369741,-3.091616576118408
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.622218729226674,-35.92191725724649,-35.9604573881109,-3.0928929080112977,-40.408068750798535,-3.0844324473662343
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.23526103824771,-36.04822738187119,-35.4094090902891,-3.085533493921953,-45.65696344891643,-3.0937267327208255
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.477104970753345,-36.197666167153585,-35.80247809072067,-3.0888925538258416,-45.19010563369225,-3.093004692954363
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.43733895563959,-36.29180271555502,-35.866885611521425,-3.0899718889367582,-43.75175800185973,-3.0943534568094373
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-49.69713660149456,-35.72140144565016,-35.48674303478369,-3.0935053071895693,-38.08285816628789,-3.0936174430603143
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.624972734716394,-35.92712838674439,-35.58274548719105,-3.093259091464696,-40.6478276509698,-3.096397412600557
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.488008532032225,-35.99935296129932,-35.37993811680452,-3.091546985035545,-42.758801095533194,-3.099756768582769
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.225009987147786,-36.037757164792986,-36.09959794347447,-3.1011234667240393,-40.62945394992511,-3.092622858352669
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.77312375745035,-36.30712264010329,-35.94210273575881,-3.0960355805795086,-44.39662515684076,-3.099994570035902
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.336762147923885,-36.43084196310761,-35.99539868390961,-3.0971610600241597,-43.09733389284019,-3.1012509643066877
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.74310074639666,-36.05298866445587,-35.44140588583892,-3.0964000154720672,-41.902210938508546,-3.104458714113937
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.48219376927844,-36.083531782134834,-36.15126111474176,-3.105887685422581,-40.805415263548696,-3.0972297256358767
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.45758239607195,-36.398078589314686,-35.9943771817304,-3.100837727378915,-43.978824877463474,-3.1045908911142077
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.20810501562605,-35.627596500711036,-35.151610655496484,-3.083441405637057,-41.89309698689019,-3.0920282575216804
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.147772523741494,-35.312255505261774,-35.52813306634768,-3.0937231977608355,-44.49744686016743,-3.0837636383340645
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.70539122611584,-35.57993954223229,-35.64407870286006,-3.0952387415500042,-40.474110063887636,-3.08525390204556
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.93561717999137,-35.52071843062155,-35.639951407310726,-3.0963007431853047,-42.00126573990315,-3.0861300162065923
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.57257954579509,-35.45547790444682,-35.623267341077096,-3.0972154215620025,-42.306613823958806,-3.0874432935207254
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.79093528032386,-35.57875156208312,-35.71136029870264,-3.0984991720753086,-41.29236748303063,-3.0888240639974827
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.32933285586676,-35.52519635728015,-35.67183958564607,-3.099648014704872,-41.68860269178105,-3.089833758416509
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.19105863740211,-35.657821903611755,-35.750799430009096,-3.1011882377001303,-40.3167684666413,-3.0910775660160157
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.72093069957483,-35.595883974348375,-35.739014738638275,-3.102213326791896,-41.782944954387,-3.0920853260007504
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.20881631056546,-35.58889720003789,-35.731323246165644,-3.1032266313230092,-41.08259617934054,-3.0934353229064193
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.09758689610814,-35.609600671543035,-35.767173493427094,-3.1044685832584884,-42.07620636736311,-3.094449966172253
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.503563693835055,-35.62608297605414,-35.77773896654739,-3.1056872412624914,-42.05340564585229,-3.095617195050048
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.93599016723219,-35.58073607310959,-35.76554430554283,-3.1067918879718537,-42.56524232932443,-3.0967817848100165
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.239443124514736,-35.627674999873484,-35.77778456722286,-3.1080725618588496,-42.37335664116425,-3.0978889568811563
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.45164844941192,-34.51884819495801,-34.54533243306512,-3.084502285406854,-38.85747173919551,-3.091326709464493
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.503077785930216,-34.930910626969926,-35.11335022445026,-3.0943409408095364,-41.754745396288996,-3.0842360696033184
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.16473516168816,-34.674210534336105,-34.759023755533754,-3.0953900031841703,-44.2661301754979,-3.085090981814005
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.410074287672714,-35.22851781780024,-35.24037916691885,-3.096896482832474,-39.99550829863824,-3.0871271791178594
5,4350B,0.0,8.0,8.0,8.0,-29.41564209305932,-32.295829024460424,-32.513757756968296,-3.0956809006893127,-31.730483239696802,-3.1020166996767404
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.746305178612644,-35.270835623797325,-35.285468265606646,-3.09938968598799,-39.53123257382381,-3.0894311071532
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.038687202327694,-34.66937719729599,-34.63380201990202,-3.0914894164401407,-37.783297567920926,-3.099001505006985
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.6542147033939,-34.92752560476928,-35.18697023651852,-3.1012866036111904,-42.49798326909642,-3.0913153853481234
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.99335818032421,-34.90216534512361,-35.16034630654967,-3.10244233727825,-43.27356758075808,-3.0924132272248706
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.661452557504305,-35.031688750387616,-35.23162525779322,-3.103664601715224,-42.08663520904779,-3.0937499361150076
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.19495615328549,-35.33139946190562,-35.33091598319541,-3.104948742862458,-41.00394744336491,-3.095202605587597
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.5017289047208,-34.99155400931799,-35.24851512058288,-3.1060617855913746,-42.66630061250849,-3.0960106529656044
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.19138520244098,-35.054582118449254,-35.26448526181534,-3.1071035132703155,-41.45603162561447,-3.097336818233312
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.77849237972422,-34.95703834316027,-34.63080062416898,-3.1032446917686363,-40.133641904170794,-3.1041860625458035
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-48.927986362982516,-35.70508603044892,-35.16977560295282,-3.084946684344655,-38.31102190224029,-3.091966560627019
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-42.47637619308759,-35.69850901670191,-35.1550551045053,-3.0860586168909125,-40.88460283655004,-3.0928718119879104
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-48.52044189230451,-35.690914792265744,-35.184602978328535,-3.0875213177627243,-38.38363995106661,-3.0942146753489173
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.70683347376101,-35.70623929187778,-35.217591358258574,-3.0884734546316968,-41.80611344000031,-3.0951839013528746
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.48221170632257,-35.73532445258271,-35.208666697053275,-3.0897157993993125,-39.67229584235425,-3.0965627437940797
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-53.16836132811644,-35.773620845291376,-35.21771753834312,-3.0913218982968753,-37.24576781595858,-3.0979330667931175
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.05198440176435,-35.806292821323055,-35.252571606650775,-3.0921128972645078,-41.76107445410067,-3.098674074729323
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-42.653224748367464,-35.77922626200947,-35.24371457580094,-3.0933261577295617,-40.335270012468925,-3.100043414559689
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-46.856464741426265,-35.826807092572764,-35.28472876368714,-3.094773516695569,-38.191555308126574,-3.1014727675698417
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-52.712344970931646,-35.795448999931686,-35.24488692252103,-3.0961541192349245,-36.90777937638647,-3.102858973672287
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.14277651551424,-35.853910404969994,-35.32936471316946,-3.0968806761731678,-42.459961130101426,-3.1034053747992054
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.81808291343414,-35.874660870024776,-35.380332363012926,-3.097938216471554,-41.05329010289115,-3.104913115737049
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.82753302214679,-35.864855500401504,-35.32735113526988,-3.0992633692010867,-40.30373229067311,-3.1060685728215844
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.528375928352695,-35.871536708643404,-35.37286715683447,-3.100729337757027,-38.66874162402931,-3.1073902454097055
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-47.878161925081216,-35.19401935410647,-35.12098051902835,-3.0883703359842487,-37.88724257521049,-3.0892442503571864
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-56.735717478720574,-35.10513775036972,-35.01707809186853,-3.0898651066152736,-36.685920538699,-3.090692503913941
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.90839358629686,-35.368286446365886,-35.06017664702686,-3.0878879159978245,-41.08103826105882,-3.09441853933679
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.98491776942965,-35.2651130328392,-35.075394495823424,-3.088959700557112,-41.85347529190378,-3.0955133411923037
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.28205629008178,-35.37350867807229,-34.97653400431904,-3.090127925352737,-42.21751275969549,-3.0964022394985684
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.70288547779792,-35.43613592234917,-35.12153008317764,-3.091472863602597,-40.301310440621194,-3.097825929391723
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-38.31906370883453,-35.30182510913906,-35.625999261561546,-3.0962914364278182,-31.283443801123518,-3.1000544345476166
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-43.52687698431407,-35.350508269249154,-35.04033241391614,-3.0939538329322747,-39.12910625511206,-3.1001488255244403
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-46.11965849542037,-35.362473615776025,-34.99609269821407,-3.095089385033728,-38.229409653303165,-3.1015662523571486
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-50.87655550124772,-35.31942463996951,-35.213762719993774,-3.099456663622902,-36.69043794151441,-3.100257325725941
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-49.38932117859011,-35.1758798043681,-35.37615248916583,-3.1054449179691295,-36.20314639348928,-3.096648021330026
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.39450642491559,-35.4033003854985,-35.26495902484216,-3.1012398538376464,-40.197211516194855,-3.102611419500343
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-33.72617196569564,-35.22068537144082,-35.19166282116972,-3.1025409485376683,-41.255983043293554,-3.1037502815754205
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.24227801665604,-35.565350625712426,-35.30931055978673,-3.1009865097525453,-39.816423732678864,-3.1076522954033936
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-34.641448423130555,-34.99609197415981,-35.084150437841416,-3.08767676321618,-39.95457422258345,-3.090578283465466
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.19414837818633,-35.0003469880172,-35.08272362710414,-3.088757163622539,-40.597344607420695,-3.0916639302344033
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-35.78837648533817,-35.01454919244555,-35.06781208349043,-3.0897205983648406,-41.21932408771567,-3.0928835922829205
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-36.3553235391515,-34.985775186565874,-35.04338893422416,-3.090853878542301,-41.71952725656189,-3.0940182956537594
5,4350B,0.26666666666666927,8.0,8.0,8.26666666666667,-37.0160980733479,-34.99797586732599,-35.03547188803126,-3.0919798260298177,-42.07642804019728,-3.0951606211187253
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-37.58277885713911,-34.97588627453365,-35.03648901417828,-3.093224041132398,-42.276760963767934,-3.0962571033309914
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.08539995202996,-34.94826382035045,-34.84507717703585,-3.0943296956410364,-42.273360698043106,-3.0973384160815343
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-38.78375849457934,-34.94281522467385,-34.83112423584518,-3.095523290008014,-42.073310423876734,-3.0985139187920536
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-39.44221782895852,-34.912217405073,-34.79167874998229,-3.096707675884919,-41.67951031091234,-3.099758302202243
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-40.60275030388404,-34.84942386004866,-35.13036378517549,-3.1044811703644375,-39.32259724609609,-3.095155260629417
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-42.11921779431628,-34.96549284804256,-35.20065673712123,-3.1057508824464803,-38.862224973252765,-3.0961780105181473
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-41.44182500126037,-34.89241296341128,-34.76410708832934,-3.1005113608149353,-39.82308885361816,-3.1032962203798227
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-44.45048759183938,-34.93156162978277,-34.99776129856864,-3.108114862121098,-37.96072522296389,-3.0986693627415196
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-46.031395829693516,-34.92707839433197,-34.989892164023466,-3.109391077746943,-37.4748249116141,-3.0999516446888613
5,4350B,0.5333333333333359,8.0,7.733333333333333,8.26666666666667,-47.441490041034356,-34.44242621648123,-34.52335018821071,-3.0939256667530666,-37.6118345283638,-3.0845980971056255
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-49.608811712804304,-34.422204669432126,-34.533976902810195,-3.0949766671601804,-37.050575439062484,-3.0860918108617468
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-51.635961643695566,-34.411274346884795,-34.54169691040795,-3.0963063711085246,-36.50859652513289,-3.0873175826945936
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-52.755290590458664,-34.53271632167266,-34.5471249357347,-3.0975410710312645,-35.9434496345131,-3.0884925453792422
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-50.94924603478226,-34.67261749603574,-34.29059859724975,-3.091258148830478,-35.46868911223809,-3.0977792053376634
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-48.944860674945645,-34.67257724279627,-34.28335530275752,-3.0927085363406355,-34.958151397979925,-3.099008810815891
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-48.21913330123503,-34.79949199472014,-34.4364026561798,-3.0942190414544095,-33.94004483804471,-3.100697145592429
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-47.71386423162621,-34.79146305565703,-34.44536113756049,-3.095420442150367,-33.56589211406425,-3.1022197576019774
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-46.56136555899405,-34.811560118959946,-34.43774396799234,-3.0970026239472057,-33.17674344341456,-3.1033942314807152
5,4350B,0.2666666666666666,8.0,7.733333333333333,8.0,-45.18688684461624,-34.82901928698839,-34.433727173387204,-3.098514717467757,-32.77936772127154,-3.104605984908402
